train_loss,train_acc,epoch,step,test_loss,test_acc
0.7193554639816284,0.7877833247184753,0,468,,
0.2453102320432663,0.9273499846458435,1,937,,
0.17597903311252594,0.9478999972343445,2,1406,,
0.1346251368522644,0.9605333209037781,3,1875,,
0.10662247985601425,0.9688666462898254,4,2344,,
0.0853506401181221,0.975600004196167,5,2813,,
0.06851749122142792,0.9805499911308289,6,3282,,
0.054881077259778976,0.9845499992370605,7,3751,,
0.04347240924835205,0.9884499907493591,8,4220,,
0.03407212346792221,0.9914666414260864,9,4689,,
0.026745440438389778,0.9939000010490417,10,5158,,
0.02111431024968624,0.9954333305358887,11,5627,,
0.016850721091032028,0.996233344078064,12,6096,,
0.01645785942673683,0.9956666827201843,13,6565,,
0.01519639790058136,0.9955833554267883,14,7034,,
0.012798725627362728,0.9963666796684265,15,7503,,
0.01201916765421629,0.9964333176612854,16,7972,,
0.011165567673742771,0.9965000152587891,17,8441,,
0.008813275955617428,0.9973499774932861,18,8910,,
0.008697628043591976,0.9970333576202393,19,9379,,
0.006838453467935324,0.9977499842643738,20,9848,,
0.005851542577147484,0.998199999332428,21,10317,,
0.005212373565882444,0.9982500076293945,22,10786,,
0.003711075522005558,0.9989500045776367,23,11255,,
0.00545779662206769,0.9980999827384949,24,11724,,
0.006718127056956291,0.997783362865448,25,12193,,
0.0076644835062325,0.9975666403770447,26,12662,,
0.004956982564181089,0.9983999729156494,27,13131,,
0.002508705947548151,0.9993000030517578,28,13600,,
0.0024876040406525135,0.9991666674613953,29,14069,,
0.004119599238038063,0.9986333250999451,30,14538,,
0.005707190837711096,0.9979333281517029,31,15007,,
0.0035349084064364433,0.9986666440963745,32,15476,,
0.004651426337659359,0.9983833432197571,33,15945,,
0.0013833075063303113,0.9995333552360535,34,16414,,
0.0012365569127723575,0.9995833039283752,35,16883,,
0.00205243774689734,0.9994666576385498,36,17352,,
0.006508010905236006,0.9976500272750854,37,17821,,
0.002448710845783353,0.9991999864578247,38,18290,,
0.0011223783949390054,0.9997000098228455,39,18759,,
0.00013789722288493067,1.0,40,19228,,
6.271732854656875e-05,1.0,41,19697,,
4.1468560084467754e-05,1.0,42,20166,,
3.3590658858884126e-05,1.0,43,20635,,
2.8040201868861914e-05,1.0,44,21104,,
2.362994200666435e-05,1.0,45,21573,,
1.997625076910481e-05,1.0,46,22042,,
1.6888900063349865e-05,1.0,47,22511,,
1.4254849702410866e-05,1.0,48,22980,,
1.1999446542176884e-05,1.0,49,23449,,
1.0068094525195193e-05,1.0,50,23918,,
8.41685505292844e-06,1.0,51,24387,,
7.010080025793286e-06,1.0,52,24856,,
5.816081738885259e-06,1.0,53,25325,,
4.806513061339501e-06,1.0,54,25794,,
3.95654433305026e-06,1.0,55,26263,,
3.243970013500075e-06,1.0,56,26732,,
2.649361704243347e-06,1.0,57,27201,,
2.155251650037826e-06,1.0,58,27670,,
1.7470265447627753e-06,1.0,59,28139,,
1.4108431969361845e-06,1.0,60,28608,,
1.135734805757238e-06,1.0,61,29077,,
9.11537540559948e-07,1.0,62,29546,,
7.294112833733379e-07,1.0,63,30015,,
5.824379059049534e-07,1.0,64,30484,,
4.6407285481109284e-07,1.0,65,30953,,
3.6900945588058676e-07,1.0,66,31422,,
2.930704567916109e-07,1.0,67,31891,,
2.3267772064627934e-07,1.0,68,32360,,
1.8456921679899096e-07,1.0,69,32829,,
1.4628935218752304e-07,1.0,70,33298,,
1.1601232330349376e-07,1.0,71,33767,,
9.201358608379451e-08,1.0,72,34236,,
7.308121041660343e-08,1.0,73,34705,,
5.824563231726643e-08,1.0,74,35174,,
4.643995055175765e-08,1.0,75,35643,,
3.69846731018697e-08,1.0,76,36112,,
2.956588396330062e-08,1.0,77,36581,,
2.376635421796891e-08,1.0,78,37050,,
1.9174812848632428e-08,1.0,79,37519,,
1.5560784660806348e-08,1.0,80,37988,,
1.263022308961581e-08,1.0,81,38457,,
1.0410943218630564e-08,1.0,82,38926,,
8.533397100052298e-09,1.0,83,39395,,
6.991624168506405e-09,1.0,84,39864,,
5.807478942188027e-09,1.0,85,40333,,
4.89155382865647e-09,1.0,86,40802,,
4.072983728065083e-09,1.0,87,41271,,
3.4511087321220657e-09,1.0,88,41740,,
2.8649962402482743e-09,1.0,89,42209,,
2.4914739160664112e-09,1.0,90,42678,,
2.1914638992370783e-09,1.0,91,43147,,
1.9212562651915732e-09,1.0,92,43616,,
1.6907849564873345e-09,1.0,93,44085,,
1.5417733756351026e-09,1.0,94,44554,,
1.414616757067222e-09,1.0,95,45023,,
1.3291834299877792e-09,1.0,96,45492,,
1.2258687398514212e-09,1.0,97,45961,,
1.207987376794506e-09,1.0,98,46430,,
1.1583167758288937e-09,1.0,99,46899,,
1.12454079381763e-09,1.0,100,47368,,
1.1523563214765886e-09,1.0,101,47837,,
1.120567194590194e-09,1.0,102,48306,,
1.1066594307607147e-09,1.0,103,48775,,
1.156330031726327e-09,1.0,104,49244,,
1.0907649228286687e-09,1.0,105,49713,,
1.1603036309537629e-09,1.0,106,50182,,
1.166264085306068e-09,1.0,107,50651,,
1.1583167758288937e-09,1.0,108,51120,,
1.1901059027152883e-09,1.0,109,51589,,
1.2020269224422009e-09,1.0,110,52058,,
1.2258687398514212e-09,1.0,111,52527,,
1.2457369580332056e-09,1.0,112,52996,,
1.2516974123855107e-09,1.0,113,53465,,
1.2834865392719053e-09,1.0,114,53934,,
1.271565630567295e-09,1.0,115,54403,,
1.311302066930864e-09,1.0,116,54872,,
1.323222975635474e-09,1.0,117,55341,,
1.3311702851126483e-09,1.0,118,55810,,
1.3510385032944328e-09,1.0,119,56279,,
1.3550121025218687e-09,1.0,120,56748,,
1.3848144853056965e-09,1.0,121,57217,,
1.4344849752490063e-09,1.0,122,57686,,
1.3967353940103067e-09,1.0,123,58155,,
1.4642873580328342e-09,1.0,124,58624,,
1.4483927390784856e-09,1.0,125,59093,,
1.4503795942033548e-09,1.0,126,59562,,
1.46826095726027e-09,1.0,127,60031,,
1.549720685112277e-09,1.0,128,60500,,
1.4801818659648802e-09,1.0,129,60969,,
1.5536942843397128e-09,1.0,130,61438,,
1.555681139464582e-09,1.0,131,61907,,
1.5834965561012382e-09,1.0,132,62376,,
1.5974043199307175e-09,1.0,133,62845,,
1.6212462483622403e-09,1.0,134,63314,,
1.6212462483622403e-09,1.0,135,63783,,
1.6272067027145454e-09,1.0,136,64252,,
1.6431012106465914e-09,1.0,137,64721,,
1.6828376470101603e-09,1.0,138,65190,,
1.7086663195442497e-09,1.0,139,65659,,
1.6729035934304193e-09,1.0,140,66128,,
