train_loss,train_acc,epoch,step,test_loss,test_acc
0.38975217938423157,0.9006833434104919,0,468,,
0.1367163509130478,0.961566686630249,1,937,,
0.08670534938573837,0.9757833480834961,2,1406,,
0.05739104002714157,0.9851833581924438,3,1875,,
0.037857260555028915,0.9912166595458984,4,2344,,
0.02438894473016262,0.9952166676521301,5,2813,,
0.01525837741792202,0.9977166652679443,6,3282,,
0.009310346096754074,0.9991333484649658,7,3751,,
0.005597482435405254,0.9997166395187378,8,4220,,
0.0034461049363017082,0.9998999834060669,9,4689,,
0.002206535544246435,0.9999833106994629,10,5158,,
0.001471270457841456,1.0,11,5627,,
0.0010118490317836404,1.0,12,6096,,
0.0007171406177803874,1.0,13,6565,,
0.0005186654161661863,1.0,14,7034,,
0.0003803820873145014,1.0,15,7503,,
0.0002817462955135852,1.0,16,7972,,
0.00021022085275035352,1.0,17,8441,,
0.00015771591279190034,1.0,18,8910,,
0.00011882151738973334,1.0,19,9379,,
8.981539576780051e-05,1.0,20,9848,,
6.807297904742882e-05,1.0,21,10317,,
5.171076554688625e-05,1.0,22,10786,,
3.935692802770063e-05,1.0,23,11255,,
3.000477772729937e-05,1.0,24,11724,,
2.2909634935786016e-05,1.0,25,12193,,
1.751708441588562e-05,1.0,26,12662,,
1.3411332474788651e-05,1.0,27,13131,,
1.0281109098286834e-05,1.0,28,13600,,
7.891109817137476e-06,1.0,29,14069,,
6.064714398235083e-06,1.0,30,14538,,
4.66728170067654e-06,1.0,31,15007,,
3.5967104849987663e-06,1.0,32,15476,,
2.77581261798332e-06,1.0,33,15945,,
2.1459184154082322e-06,1.0,34,16414,,
1.6618396330159158e-06,1.0,35,16883,,
1.2891921414848184e-06,1.0,36,17352,,
1.0025395340562682e-06,1.0,37,17821,,
7.810250508555328e-07,1.0,38,18290,,
6.102767997617775e-07,1.0,39,18759,,
4.78004722026526e-07,1.0,40,19228,,
3.7551686205006263e-07,1.0,41,19697,,
2.960064477974811e-07,1.0,42,20166,,
2.3407928040342085e-07,1.0,43,20635,,
1.8562867865057342e-07,1.0,44,21104,,
1.4778571255646966e-07,1.0,45,21573,,
1.1809864020051464e-07,1.0,46,22042,,
9.471972362007364e-08,1.0,47,22511,,
7.624625197877322e-08,1.0,48,22980,,
6.163119792290672e-08,1.0,49,23449,,
5.0022201492083695e-08,1.0,50,23918,,
4.092057181992459e-08,1.0,51,24387,,
3.351568622633749e-08,1.0,52,24856,,
2.7541316782730974e-08,1.0,53,25325,,
2.263585585637884e-08,1.0,54,25794,,
1.8845000226974662e-08,1.0,55,26263,,
1.5711783873939567e-08,1.0,56,26732,,
1.3204414450740387e-08,1.0,57,27201,,
1.1030832247627131e-08,1.0,58,27670,,
9.397664868515676e-09,1.0,59,28139,,
8.002916551674844e-09,1.0,60,28608,,
6.8724150814603036e-09,1.0,61,29077,,
6.028015864245617e-09,1.0,62,29546,,
5.408127723427469e-09,1.0,63,30015,,
4.877646286871595e-09,1.0,64,30484,,
4.482268778360776e-09,1.0,65,30953,,
4.198153380485792e-09,1.0,66,31422,,
3.9875502899633375e-09,1.0,67,31891,,
3.872314913166974e-09,1.0,68,32360,,
3.814697002724188e-09,1.0,69,32829,,
3.7709870781554855e-09,1.0,70,33298,,
3.7590659474062704e-09,1.0,71,33767,,
3.7709870781554855e-09,1.0,72,34236,,
3.757079092281401e-09,1.0,73,34705,,
3.765026512780878e-09,1.0,74,35174,,
3.774960788405224e-09,1.0,75,35643,,
3.798802605814444e-09,1.0,76,36112,,
3.860393782417759e-09,1.0,77,36581,,
3.8643674926674976e-09,1.0,78,37050,,
3.914037982610807e-09,1.0,79,37519,,
3.921985403110284e-09,1.0,80,37988,,
3.973642748178463e-09,1.0,81,38457,,
3.9776164584282014e-09,1.0,82,38926,,
3.997484565587683e-09,1.0,83,39395,,
4.067023162690475e-09,1.0,84,39864,,
4.108746232134308e-09,1.0,85,40333,,
4.1027861108489105e-09,1.0,86,40802,,
4.160403577202487e-09,1.0,87,41271,,
4.180272128451179e-09,1.0,88,41740,,
