train_loss,train_acc,epoch,step,test_loss,test_acc
0.7739675045013428,0.7669500112533569,0,468,,
0.2721467614173889,0.9214500188827515,1,937,,
0.18578998744487762,0.9456833600997925,2,1406,,
0.14038319885730743,0.9593333601951599,3,1875,,
0.1117897480726242,0.9679833054542542,4,2344,,
0.0901903510093689,0.9745833277702332,5,2813,,
0.07347874343395233,0.9796500205993652,6,3282,,
0.06094010919332504,0.9832000136375427,7,3751,,
0.0521189346909523,0.9855833053588867,8,4220,,
0.04442943260073662,0.9875333309173584,9,4689,,
0.03952842578291893,0.9887833595275879,10,5158,,
0.03169246017932892,0.9908166527748108,11,5627,,
0.02526107430458069,0.9929333329200745,12,6096,,
0.022692140191793442,0.9934333562850952,13,6565,,
0.020865004509687424,0.9938833117485046,14,7034,,
0.020800169557332993,0.9936000108718872,15,7503,,
0.017030926421284676,0.9949166774749756,16,7972,,
0.013923675753176212,0.995983362197876,17,8441,,
0.013574326410889626,0.9959166646003723,18,8910,,
0.011556626297533512,0.996666669845581,19,9379,,
0.009035201743245125,0.9973999857902527,20,9848,,
0.010561586357653141,0.9966833591461182,21,10317,,
0.008778496645390987,0.9975166916847229,22,10786,,
0.012371228076517582,0.9961833357810974,23,11255,,
0.008284462615847588,0.9973666667938232,24,11724,,
0.008032793179154396,0.9975000023841858,25,12193,,
0.006978397257626057,0.9979333281517029,26,12662,,
0.0071815201081335545,0.9977166652679443,27,13131,,
0.0070794131606817245,0.9978500008583069,28,13600,,
0.007101024035364389,0.9976166486740112,29,14069,,
0.007132223341614008,0.9975833296775818,30,14538,,
0.0037475607823580503,0.9989833235740662,31,15007,,
0.007475168444216251,0.9977666735649109,32,15476,,
0.004080182872712612,0.9990000128746033,33,15945,,
0.0020556210074573755,0.9994500279426575,34,16414,,
0.007683880627155304,0.9976000189781189,35,16883,,
0.0029953334014862776,0.9990500211715698,36,17352,,
0.0027660473715513945,0.9993000030517578,37,17821,,
0.006810970138758421,0.9980499744415283,38,18290,,
0.0048361546359956264,0.9984666705131531,39,18759,,
0.0027899499982595444,0.9991333484649658,40,19228,,
0.004316301085054874,0.9986166954040527,41,19697,,
0.00550064304843545,0.998033344745636,42,20166,,
0.006433725357055664,0.9980999827384949,43,20635,,
0.002282562432810664,0.9993333220481873,44,21104,,
0.0018260455690324306,0.9994833469390869,45,21573,,
0.0031882410403341055,0.9990666508674622,46,22042,,
0.006558709312230349,0.99795001745224,47,22511,,
0.0010118542704731226,0.999666690826416,48,22980,,
0.005067608784884214,0.9985166788101196,49,23449,,
0.003669227007776499,0.9988499879837036,50,23918,,
0.0015820651315152645,0.9995833039283752,51,24387,,
0.0004808172816410661,0.9998666644096375,52,24856,,
0.00021508480131160468,0.9999833106994629,53,25325,,
0.00018413161160424352,0.9999833106994629,54,25794,,
0.00016806494386401027,0.9999833106994629,55,26263,,
0.00015655308379791677,0.9999833106994629,56,26732,,
0.00014376474427990615,0.9999833106994629,57,27201,,
0.00012671093281824142,0.9999833106994629,58,27670,,
0.014921088702976704,0.9964333176612854,59,28139,,
0.006141544319689274,0.9977999925613403,60,28608,,
0.0012282044626772404,0.9996333122253418,61,29077,,
0.000674116425216198,0.9998000264167786,62,29546,,
0.0003688665747176856,0.9999333620071411,63,30015,,
0.0004037114849779755,0.9999333620071411,64,30484,,
4.7914338210830465e-05,1.0,65,30953,,
2.695698094612453e-05,1.0,66,31422,,
2.045249129878357e-05,1.0,67,31891,,
1.6360683730454184e-05,1.0,68,32360,,
1.323095966654364e-05,1.0,69,32829,,
1.0745448889792897e-05,1.0,70,33298,,
8.736281415622216e-06,1.0,71,33767,,
7.093739895935869e-06,1.0,72,34236,,
5.751797743869247e-06,1.0,73,34705,,
4.657796125684399e-06,1.0,74,35174,,
3.7659619920304976e-06,1.0,75,35643,,
3.0372445962711936e-06,1.0,76,36112,,
2.4428454707958736e-06,1.0,77,36581,,
1.9593346678448142e-06,1.0,78,37050,,
1.566390551488439e-06,1.0,79,37519,,
1.2509534599303151e-06,1.0,80,37988,,
9.976076853490667e-07,1.0,81,38457,,
7.948107167976559e-07,1.0,82,38926,,
6.269854111451423e-07,1.0,83,39395,,
4.942290274811967e-07,1.0,84,39864,,
3.905940673121222e-07,1.0,85,40333,,
3.0933557582102367e-07,1.0,86,40802,,
2.43703652813565e-07,1.0,87,41271,,
1.888490430701495e-07,1.0,88,41740,,
1.4802876080466376e-07,1.0,89,42209,,
1.1658985954454693e-07,1.0,90,42678,,
9.191587935220014e-08,1.0,91,43147,,
7.264188894851031e-08,1.0,92,43616,,
5.7444815126928006e-08,1.0,93,44085,,
4.553388066597108e-08,1.0,94,44554,,
3.6205793918497875e-08,1.0,95,45023,,
2.878106464265784e-08,1.0,96,45492,,
2.291796796782819e-08,1.0,97,45961,,
1.83383512819546e-08,1.0,98,46430,,
1.4718366969646013e-08,1.0,99,46899,,
1.1815623146560483e-08,1.0,100,47368,,
9.502964637420064e-09,1.0,101,47837,,
7.74264208303066e-09,1.0,102,48306,,
6.270407748587559e-09,1.0,103,48775,,
5.1796429367811925e-09,1.0,104,49244,,
4.263718267338845e-09,1.0,105,49713,,
3.4928320236105037e-09,1.0,106,50182,,
2.86300960716801e-09,1.0,107,50651,,
2.427895662293622e-09,1.0,108,51120,,
1.9947685725441033e-09,1.0,109,51589,,
1.6967454108396396e-09,1.0,110,52058,,
1.4523663383059215e-09,1.0,111,52527,,
1.2099741208970727e-09,1.0,112,52996,,
1.0073184508740951e-09,1.0,113,53465,,
8.841354870448015e-10,1.0,114,53934,,
7.390975609311567e-10,1.0,115,54403,,
6.238619065790374e-10,1.0,116,54872,,
5.424022342381818e-10,1.0,117,55341,,
4.768371253405235e-10,1.0,118,55810,,
4.3710068897695464e-10,1.0,119,56279,,
4.092851890735716e-10,1.0,120,56748,,
3.675619530962848e-10,1.0,121,57217,,
3.6557512572699125e-10,1.0,122,57686,,
3.178914076418238e-10,1.0,123,58155,,
3.178914076418238e-10,1.0,124,58624,,
2.9802318946003936e-10,1.0,125,59093,,
2.801417986475485e-10,1.0,126,59562,,
2.801417986475485e-10,1.0,127,60031,,
2.761681439089614e-10,1.0,128,60500,,
2.5232632649974107e-10,1.0,129,60969,,
2.702076895566563e-10,1.0,130,61438,,
2.6226040783505766e-10,1.0,131,61907,,
2.463658443918604e-10,1.0,132,62376,,
2.4835267176115394e-10,1.0,133,62845,,
2.4239221740884886e-10,1.0,134,63314,,
2.3643173530096817e-10,1.0,135,63783,,
2.344449079316746e-10,1.0,136,64252,,
2.245108127185702e-10,1.0,137,64721,,
2.14576703627678e-10,1.0,138,65190,,
2.14576703627678e-10,1.0,139,65659,,
2.046425945367858e-10,1.0,140,66128,,
2.245108127185702e-10,1.0,141,66597,,
2.0861623539758511e-10,1.0,142,67066,,
2.2252398534927664e-10,1.0,143,67535,,
2.2252398534927664e-10,1.0,144,68004,,
2.2649764008786377e-10,1.0,145,68473,,
2.2649764008786377e-10,1.0,146,68942,,
2.3245809444016885e-10,1.0,147,69411,,
2.14576703627678e-10,1.0,148,69880,,
2.6822086218736274e-10,1.0,149,70349,,
2.2053717185777089e-10,1.0,150,70818,,
2.6424723520435123e-10,1.0,151,71287,,
2.54313126113459e-10,1.0,152,71756,,
2.443790170225668e-10,1.0,153,72225,,
2.8808908036914715e-10,1.0,154,72694,,
2.404053900395553e-10,1.0,155,73163,,
2.662340625736448e-10,1.0,156,73632,,
2.801417986475485e-10,1.0,157,74101,,
2.8411545338613564e-10,1.0,158,74570,,
2.900759077384407e-10,1.0,159,75039,,
3.05970471181638e-10,1.0,160,75508,,
2.9802318946003936e-10,1.0,161,75977,,
3.0001001682933293e-10,1.0,162,76446,,
3.218650623804109e-10,1.0,163,76915,,
3.0795729855093157e-10,1.0,164,77384,,
3.317991714713031e-10,1.0,165,77853,,
3.357727984543146e-10,1.0,166,78322,,
3.616014709884041e-10,1.0,167,78791,,
3.417332528066197e-10,1.0,168,79260,,
3.7948286180089497e-10,1.0,169,79729,,
3.735224074485899e-10,1.0,170,80198,,
3.7948286180089497e-10,1.0,171,80667,,
4.2120612553375736e-10,1.0,172,81136,,
4.2716657988606244e-10,1.0,173,81605,,
4.0729838945985364e-10,1.0,174,82074,,
4.3312706199394313e-10,1.0,175,82543,,
4.490216254371404e-10,1.0,176,83012,,
4.29153407255356e-10,1.0,177,83481,,
4.808107800791106e-10,1.0,178,83950,,
4.907448891700028e-10,1.0,179,84419,,
5.125999069655052e-10,1.0,180,84888,,
4.827975796928285e-10,1.0,181,85357,,
5.463758334656177e-10,1.0,182,85826,,
5.205471609315282e-10,1.0,183,86295,,
5.543231429427919e-10,1.0,184,86764,,
5.642572520336842e-10,1.0,185,87233,,
6.020068332723838e-10,1.0,186,87702,,
5.821386150905994e-10,1.0,187,88171,,
6.11940942363276e-10,1.0,188,88640,,
6.55651033465432e-10,1.0,189,89109,,
6.059804880109709e-10,1.0,190,89578,,
6.775060512609343e-10,1.0,191,90047,,
6.755192516472164e-10,1.0,192,90516,,
6.814797059995215e-10,1.0,193,90985,,
7.07308378533611e-10,1.0,194,91454,,
7.470448148971798e-10,1.0,195,91923,,
7.390975609311567e-10,1.0,196,92392,,
7.470448148971798e-10,1.0,197,92861,,
7.828075965221615e-10,1.0,198,93330,,
7.987021599653588e-10,1.0,199,93799,,
,,200,93800,0.243585005402565,0.9781000018119812
