train_loss,train_acc,epoch,step,test_loss,test_acc
0.8627246022224426,0.8146166801452637,0,468,,
0.3155100345611572,0.9167166948318481,1,937,,
0.23073603212833405,0.9349666833877563,2,1406,,
0.18908283114433289,0.945816695690155,3,1875,,
0.1617511659860611,0.9533833265304565,4,2344,,
0.14140130579471588,0.9597499966621399,5,2813,,
0.12519219517707825,0.9648500084877014,6,3282,,
0.11173106729984283,0.9687833189964294,7,3751,,
0.10034964978694916,0.972266674041748,8,4220,,
0.09061594307422638,0.9754833579063416,9,4689,,
0.08212272077798843,0.9780833125114441,10,5158,,
0.0745789036154747,0.9806666374206543,11,5627,,
0.06781284511089325,0.9827166795730591,12,6096,,
0.06171758472919464,0.9845666885375977,13,6565,,
0.05615604296326637,0.9859499931335449,14,7034,,
0.05108571797609329,0.9875333309173584,15,7503,,
0.04647516831755638,0.9887833595275879,16,7972,,
0.04226140305399895,0.9899333119392395,17,8441,,
0.03837548568844795,0.9910333156585693,18,8910,,
0.03477442264556885,0.9921166896820068,19,9379,,
0.03146536648273468,0.9931833148002625,20,9848,,
0.028432264924049377,0.9940999746322632,21,10317,,
0.02564309909939766,0.9947166442871094,22,10786,,
0.02308976650238037,0.9954333305358887,23,11255,,
0.020772309973835945,0.9962166547775269,24,11724,,
0.018614638596773148,0.996833324432373,25,12193,,
0.01665087789297104,0.9973333477973938,26,12662,,
0.014843905344605446,0.9977166652679443,27,13131,,
0.013189407996833324,0.998033344745636,28,13600,,
0.011680342257022858,0.9983166456222534,29,14069,,
0.010332820937037468,0.9986500144004822,30,14538,,
0.00913784746080637,0.9989166855812073,31,15007,,
0.00804910995066166,0.9990833401679993,32,15476,,
0.007074388209730387,0.9991833567619324,33,15945,,
0.006192062050104141,0.9993833303451538,34,16414,,
0.005369852762669325,0.9994666576385498,35,16883,,
0.0046677603386342525,0.9996333122253418,36,17352,,
0.004051993601024151,0.9997000098228455,37,17821,,
0.0034767156466841698,0.9998000264167786,38,18290,,
0.002986104926094413,0.999833345413208,39,18759,,
0.002566923853009939,0.9998833537101746,40,19228,,
0.002195673994719982,0.9998999834060669,41,19697,,
0.0018636021995916963,0.9998999834060669,42,20166,,
0.001573036308400333,0.9999333620071411,43,20635,,
0.001326033496297896,0.9999666810035706,44,21104,,
0.0011148310732096434,0.9999833106994629,45,21573,,
0.0009395229863002896,0.9999833106994629,46,22042,,
0.0007932039443403482,1.0,47,22511,,
0.0006685395492240787,1.0,48,22980,,
0.0005620230222120881,1.0,49,23449,,
0.0004720657307188958,1.0,50,23918,,
0.0003973149578087032,1.0,51,24387,,
0.000334049022058025,1.0,52,24856,,
0.00028042017947882414,1.0,53,25325,,
0.000235002109548077,1.0,54,25794,,
0.00019690857152454555,1.0,55,26263,,
0.0001646346499910578,1.0,56,26732,,
0.00013783526082988828,1.0,57,27201,,
0.00011435148917371407,1.0,58,27670,,
9.521605534246191e-05,1.0,59,28139,,
7.916081085568294e-05,1.0,60,28608,,
6.566422962350771e-05,1.0,61,29077,,
5.444469570647925e-05,1.0,62,29546,,
4.502510273596272e-05,1.0,63,30015,,
3.72927934222389e-05,1.0,64,30484,,
3.068010846618563e-05,1.0,65,30953,,
2.5339750209241174e-05,1.0,66,31422,,
2.085912819893565e-05,1.0,67,31891,,
1.7211545127793215e-05,1.0,68,32360,,
1.4158416888676584e-05,1.0,69,32829,,
1.171908570540836e-05,1.0,70,33298,,
9.597522875992581e-06,1.0,71,33767,,
7.896448551036883e-06,1.0,72,34236,,
6.489266979770036e-06,1.0,73,34705,,
5.330657131707994e-06,1.0,74,35174,,
4.373468073026743e-06,1.0,75,35643,,
3.5930333979194984e-06,1.0,76,36112,,
2.9482694117177743e-06,1.0,77,36581,,
2.4248886347777443e-06,1.0,78,37050,,
1.9903609427274205e-06,1.0,79,37519,,
1.6383331740144058e-06,1.0,80,37988,,
1.3455332918965723e-06,1.0,81,38457,,
1.1087263374065515e-06,1.0,82,38926,,
9.119554533754126e-07,1.0,83,39395,,
7.524632792410557e-07,1.0,84,39864,,
6.204158466971421e-07,1.0,85,40333,,
5.131689135851047e-07,1.0,86,40802,,
4.2480633055674843e-07,1.0,87,41271,,
3.5281848909107794e-07,1.0,88,41740,,
2.9311291882549995e-07,1.0,89,42209,,
2.4456127789562743e-07,1.0,90,42678,,
2.0468596062528377e-07,1.0,91,43147,,
1.71907544199712e-07,1.0,92,43616,,
1.4485503641026298e-07,1.0,93,44085,,
1.2273579841348692e-07,1.0,94,44554,,
1.0453654653019839e-07,1.0,95,45023,,
8.936719098073809e-08,1.0,96,45492,,
7.677472524392215e-08,1.0,97,45961,,
6.657836593149113e-08,1.0,98,46430,,
5.780457357218438e-08,1.0,99,46899,,
5.053082219319549e-08,1.0,100,47368,,
4.4471018867398016e-08,1.0,101,47837,,
3.944435889025044e-08,1.0,102,48306,,
3.5226342731675686e-08,1.0,103,48775,,
3.160039341310039e-08,1.0,104,49244,,
2.8443334798566866e-08,1.0,105,49713,,
2.5848546414408702e-08,1.0,106,50182,,
2.358953032910449e-08,1.0,107,50651,,
2.1568931529714064e-08,1.0,108,51120,,
1.987814712833824e-08,1.0,109,51589,,
1.836021468193394e-08,1.0,110,52058,,
1.7044939681909455e-08,1.0,111,52527,,
1.58230459845754e-08,1.0,112,52996,,
1.4835594974726973e-08,1.0,113,53465,,
1.3905762763499752e-08,1.0,114,53934,,
1.3202427595615518e-08,1.0,115,54403,,
1.2437501695217179e-08,1.0,116,54872,,
1.1777876451901648e-08,1.0,117,55341,,
1.1179843717457061e-08,1.0,118,55810,,
1.0663270266775271e-08,1.0,119,56279,,
1.0142723105843743e-08,1.0,120,56748,,
9.644030463107356e-09,1.0,121,57217,,
9.268521061756019e-09,1.0,122,57686,,
8.883078272958755e-09,1.0,123,58155,,
8.561213071800466e-09,1.0,124,58624,,
8.273123519586534e-09,1.0,125,59093,,
7.933377510482842e-09,1.0,126,59562,,
7.66913021976734e-09,1.0,127,60031,,
7.450580152834618e-09,1.0,128,60500,,
7.178385441619639e-09,1.0,129,60969,,
6.977716626721531e-09,1.0,130,61438,,
6.765126681074207e-09,1.0,131,61907,,
6.578365407960973e-09,1.0,132,62376,,
6.4373013586305206e-09,1.0,133,62845,,
6.264447627302161e-09,1.0,134,63314,,
6.159146082040934e-09,1.0,135,63783,,
6.026029009120748e-09,1.0,136,64252,,
5.880991249540557e-09,1.0,137,64721,,
5.7717159940295915e-09,1.0,138,65190,,
5.654493318019149e-09,1.0,139,65659,,
5.569060324006614e-09,1.0,140,66128,,
5.4399169613361664e-09,1.0,141,66597,,
5.338588682235468e-09,1.0,142,67066,,
5.255142543347802e-09,1.0,143,67535,,
5.1915640675304076e-09,1.0,144,68004,,
5.143880432711967e-09,1.0,145,68473,,
5.040565742575609e-09,1.0,146,68942,,
4.978974121883084e-09,1.0,147,69411,,
4.925329921690036e-09,1.0,148,69880,,
4.849830759212637e-09,1.0,149,70349,,
4.770357886485499e-09,1.0,150,70818,,
4.7643973211108914e-09,1.0,151,71287,,
4.708766265792974e-09,1.0,152,71756,,
4.651148799439397e-09,1.0,153,72225,,
4.615385851280962e-09,1.0,154,72694,,
4.5895571787468725e-09,1.0,155,73163,,
4.508097450894866e-09,1.0,156,73632,,
4.52200543676895e-09,1.0,157,74101,,
4.47233450273643e-09,1.0,158,74570,,
4.428624578167728e-09,1.0,159,75039,,
4.414717036382854e-09,1.0,160,75508,,
4.388888363848764e-09,1.0,161,75977,,
4.363059691314675e-09,1.0,162,76446,,
4.32530988803137e-09,1.0,163,76915,,
4.307428635996757e-09,1.0,164,77384,,
4.2577581460534475e-09,1.0,165,77853,,
4.269678832713453e-09,1.0,166,78322,,
4.22795576326962e-09,1.0,167,78791,,
4.192192815111184e-09,1.0,168,79260,,
4.198153380485792e-09,1.0,169,79729,,
4.148482890542482e-09,1.0,170,80198,,
4.1425223251678744e-09,1.0,171,80667,,
4.116693652633785e-09,1.0,172,81136,,
4.10477252188457e-09,1.0,173,81605,,
4.07894384935048e-09,1.0,174,82074,,
4.092851835224565e-09,1.0,175,82543,,
4.0511287657807316e-09,1.0,176,83012,,
4.063049896529947e-09,1.0,177,83481,,
4.015365817622296e-09,1.0,178,83950,,
4.033247513746119e-09,1.0,179,84419,,
3.9994714207125526e-09,1.0,180,84888,,
4.027286948371511e-09,1.0,181,85357,,
3.965695327678986e-09,1.0,182,85826,,
3.975629603303332e-09,1.0,183,86295,,
3.985563878927678e-09,1.0,184,86764,,
3.963708472554117e-09,1.0,185,87233,,
3.951787785894112e-09,1.0,186,87702,,
3.961721617429248e-09,1.0,187,88171,,
3.912051127485938e-09,1.0,188,88640,,
3.927945968484892e-09,1.0,189,89109,,
3.939866655144897e-09,1.0,190,89578,,
3.9060910062005405e-09,1.0,191,90047,,
3.900130440825933e-09,1.0,192,90516,,
3.921985403110284e-09,1.0,193,90985,,
3.912051127485938e-09,1.0,194,91454,,
3.9060910062005405e-09,1.0,195,91923,,
3.8842355998269795e-09,1.0,196,92392,,
3.898143585701064e-09,1.0,197,92861,,
3.890196165201587e-09,1.0,198,93330,,
3.88224874470211e-09,1.0,199,93799,,
,,200,93800,0.3431898057460785,0.9678999781608582
