train_loss,train_acc,epoch,step,test_loss,test_acc
0.563322901725769,0.8658666610717773,0,468,,
0.18427430093288422,0.9479166865348816,1,937,,
0.12657222151756287,0.9646499752998352,2,1406,,
0.09503644704818726,0.9739166498184204,3,1875,,
0.0736946240067482,0.9803500175476074,4,2344,,
0.05787606164813042,0.9851499795913696,5,2813,,
0.04553338140249252,0.9888499975204468,6,3282,,
0.03567678853869438,0.9920499920845032,7,3751,,
0.027690568938851357,0.9940833449363708,8,4220,,
0.02121918462216854,0.9956333041191101,9,4689,,
0.01596534065902233,0.997083306312561,10,5158,,
0.011731334030628204,0.9981833100318909,11,5627,,
0.00841359980404377,0.9989333152770996,12,6096,,
0.005834747105836868,0.9993000030517578,13,6565,,
0.004027551971375942,0.9997000098228455,14,7034,,
0.0027754446491599083,0.9998833537101746,15,7503,,
0.001937761902809143,0.9999333620071411,16,7972,,
0.0013651393819600344,0.9999499917030334,17,8441,,
0.0009640878415666521,0.9999833106994629,18,8910,,
0.000689802342094481,1.0,19,9379,,
0.0005031856126151979,1.0,20,9848,,
0.0003726197173818946,1.0,21,10317,,
0.0002779759233817458,1.0,22,10786,,
0.00020865358237642795,1.0,23,11255,,
0.00015732452447991818,1.0,24,11724,,
0.00011904271377716213,1.0,25,12193,,
9.033345122588798e-05,1.0,26,12662,,
6.870920333312824e-05,1.0,27,13131,,
5.236479773884639e-05,1.0,28,13600,,
3.9978142012842e-05,1.0,29,14069,,
3.0570357921533287e-05,1.0,30,14538,,
2.3412021619151346e-05,1.0,31,15007,,
1.7955098883248866e-05,1.0,32,15476,,
1.3788706382911187e-05,1.0,33,15945,,
1.0602921975078061e-05,1.0,34,16414,,
8.163691745721735e-06,1.0,35,16883,,
6.2932986111263745e-06,1.0,36,17352,,
4.857733983953949e-06,1.0,37,17821,,
3.7538416108873207e-06,1.0,38,18290,,
2.9043876565992832e-06,1.0,39,18759,,
2.2502508727484383e-06,1.0,40,19228,,
1.7454601675126469e-06,1.0,41,19697,,
1.3560020306613296e-06,1.0,42,20166,,
1.0550979823165108e-06,1.0,43,20635,,
8.223493068726384e-07,1.0,44,21104,,
6.421431635317276e-07,1.0,45,21573,,
5.02391628742771e-07,1.0,46,22042,,
3.9381075112032704e-07,1.0,47,22511,,
3.098442391546996e-07,1.0,48,22980,,
2.4413634491793346e-07,1.0,49,23449,,
1.931625916995472e-07,1.0,50,23918,,
1.5314212475914246e-07,1.0,51,24387,,
1.2185967079858528e-07,1.0,52,24856,,
9.749529539249124e-08,1.0,53,25325,,
7.817544656063546e-08,1.0,54,25794,,
6.314316181033064e-08,1.0,55,26263,,
5.11904509892247e-08,1.0,56,26732,,
4.160204980507842e-08,1.0,57,27201,,
3.409385129771181e-08,1.0,58,27670,,
2.7972458127578648e-08,1.0,59,28139,,
2.3208059474200127e-08,1.0,60,28608,,
1.939137561635107e-08,1.0,61,29077,,
1.6160804250375804e-08,1.0,62,29546,,
1.368919910760269e-08,1.0,63,30015,,
1.164873353332041e-08,1.0,64,30484,,
9.894369767948774e-09,1.0,65,30953,,
8.533397100052298e-09,1.0,66,31422,,
7.371107280107481e-09,1.0,67,31891,,
6.510813665983051e-09,1.0,68,32360,,
5.851188866756729e-09,1.0,69,32829,,
5.225340160563974e-09,1.0,70,33298,,
4.710753120917843e-09,1.0,71,33767,,
4.289546939872935e-09,1.0,72,34236,,
3.98159016867794e-09,1.0,73,34705,,
3.76105280253114e-09,1.0,74,35174,,
3.528594749724334e-09,1.0,75,35643,,
3.3875304783492766e-09,1.0,76,36112,,
3.2107032588157836e-09,1.0,77,36581,,
3.1153357671342974e-09,1.0,78,37050,,
3.0438103149066364e-09,1.0,79,37519,,
2.9742714957592398e-09,1.0,80,37988,,
2.9206272955661916e-09,1.0,81,38457,,
2.861022752043141e-09,1.0,82,38926,,
2.8769173709974893e-09,1.0,83,39395,,
2.831220369259313e-09,1.0,84,39864,,
2.7954576431454825e-09,1.0,85,40333,,
2.7934707880206133e-09,1.0,86,40802,,
2.759694917031652e-09,1.0,87,41271,,
2.7835367344408724e-09,1.0,88,41740,,
2.7736024588165265e-09,1.0,89,42209,,
2.7517474965321753e-09,1.0,90,42678,,
2.759694917031652e-09,1.0,91,43147,,
2.747773786282437e-09,1.0,92,43616,,
2.747773786282437e-09,1.0,93,44085,,
2.771615825736262e-09,1.0,94,44554,,
2.7438002980773035e-09,1.0,95,45023,,
2.7636684052367855e-09,1.0,96,45492,,
2.749760641407306e-09,1.0,97,45961,,
2.7755893139413956e-09,1.0,98,46430,,
2.777576169066265e-09,1.0,99,46899,,
2.7875102226460058e-09,1.0,100,47368,,
2.7835367344408724e-09,1.0,101,47837,,
2.811352262099831e-09,1.0,102,48306,,
2.821286315679572e-09,1.0,103,48775,,
2.8590358969182716e-09,1.0,104,49244,,
2.8252600259293104e-09,1.0,105,49713,,
2.8451281330887923e-09,1.0,106,50182,,
2.8471149882136615e-09,1.0,107,50651,,
2.8868514245772303e-09,1.0,108,51120,,
2.8967854781569713e-09,1.0,109,51589,,
2.894798623032102e-09,1.0,110,52058,,
2.914666952236189e-09,1.0,111,52527,,
2.934535059395671e-09,1.0,112,52996,,
2.9424824798951477e-09,1.0,113,53465,,
2.9424824798951477e-09,1.0,114,53934,,
2.9702977855095014e-09,1.0,115,54403,,
2.988179259588719e-09,1.0,116,54872,,
3.0100342218730702e-09,1.0,117,55341,,
3.0159947872476778e-09,1.0,118,55810,,
3.029902551077157e-09,1.0,119,56279,,
3.029902551077157e-09,1.0,120,56748,,
3.0636784220661184e-09,1.0,121,57217,,
3.0775861858955977e-09,1.0,122,57686,,
3.091493949725077e-09,1.0,123,58155,,
3.123283187633774e-09,1.0,124,58624,,
3.1252700427586433e-09,1.0,125,59093,,
3.1550722034978662e-09,1.0,126,59562,,
3.1570590586227354e-09,1.0,127,60031,,
3.1550722034978662e-09,1.0,128,60500,,
3.1689799673273455e-09,1.0,129,60969,,
3.2087164036909144e-09,1.0,130,61438,,
3.2206373123955245e-09,1.0,131,61907,,
3.2405056415996114e-09,1.0,132,62376,,
3.2405056415996114e-09,1.0,133,62845,,
3.2524265503042216e-09,1.0,134,63314,,
3.2742815125885727e-09,1.0,135,63783,,
3.3040838953724005e-09,1.0,136,64252,,
3.3040838953724005e-09,1.0,137,64721,,
3.3219653694516182e-09,1.0,138,65190,,
3.3160048040770107e-09,1.0,139,65659,,
3.339846621486231e-09,1.0,140,66128,,
3.3676621491451897e-09,1.0,141,66597,,
3.361701805815187e-09,1.0,142,67066,,
3.3875304783492766e-09,1.0,143,67535,,
3.4093854406336277e-09,1.0,144,68004,,
3.4054117303838893e-09,1.0,145,68473,,
3.4153460060082352e-09,1.0,146,68942,,
3.443161311622589e-09,1.0,147,69411,,
3.4570690754520683e-09,1.0,148,69880,,
3.4471350218723273e-09,1.0,149,70349,,
3.4689899841566785e-09,1.0,150,70818,,
3.476937404656155e-09,1.0,151,71287,,
3.518660696144593e-09,1.0,152,71756,,
3.5127001307699857e-09,1.0,153,72225,,
3.504752932315114e-09,1.0,154,72694,,
3.5603837655884263e-09,1.0,155,73163,,
3.556410277383293e-09,1.0,156,73632,,
3.5544234222584237e-09,1.0,157,74101,,
3.600120201951995e-09,1.0,158,74570,,
3.580252094792513e-09,1.0,159,75039,,
3.61204133270121e-09,1.0,160,75508,,
3.6060807673266027e-09,1.0,161,75977,,
3.631909439860692e-09,1.0,162,76446,,
3.639856638315564e-09,1.0,163,76915,,
3.6438303485653023e-09,1.0,164,77384,,
3.6776064415988685e-09,1.0,165,77853,,
3.6656853108496534e-09,1.0,166,78322,,
3.6855536400537403e-09,1.0,167,78791,,
3.725290076417309e-09,1.0,168,79260,,
3.727276709497573e-09,1.0,169,79729,,
3.763039657656009e-09,1.0,170,80198,,
3.727276709497573e-09,1.0,171,80667,,
3.7709870781554855e-09,1.0,172,81136,,
3.794828895564706e-09,1.0,173,81605,,
3.769000223030616e-09,1.0,174,82074,,
3.840525675258277e-09,1.0,175,82543,,
3.836551965008539e-09,1.0,176,83012,,
3.850459950882623e-09,1.0,177,83481,,
3.876288623416713e-09,1.0,178,83950,,
3.860393782417759e-09,1.0,179,84419,,
3.888209310076718e-09,1.0,180,84888,,
3.886222454951849e-09,1.0,181,85357,,
